高清4K,#genre#
music-box-ru,http://193.33.240.8:8080/music-box-ru/mpegts
NatGeoWild,http://193.33.240.8:8080/NatGeoWild/mpegts
Service01,http://193.33.240.8:8080/Park/mpegts
Service01,http://193.33.240.8:8080/Ploshad2/mpegts
Service01,http://193.33.240.8:8080/Ploshad/mpegts
planeta_hd,http://193.33.240.8:8080/planeta_hd/mpegts
rus-extrim,http://193.33.240.8:8080/rus-extrim/mpegts
ryzhiy,http://193.33.240.8:8080/ryzhiy/mpegts
test1,http://193.33.240.8:8080/test1/mpegts
teletravel_hd,http://193.33.240.8:8080/teletravel_hd/mpegts
2X2,https://bl.uma.media/live/317805/HLS/317805_3/1/1/playlist.m3u8
VIASAT EXPLORE,https://bl.uma.media/live/485546/HLS/4614144_3/2/1/playlist.m3u8
VIASAT HISTORY,https://bl.uma.media/live/485544/HLS/4614144_3/2/1/playlist.m3u8
VIASAT NATURE,https://bl.uma.media/live/485545/HLS/4614144_3/2/1/playlist.m3u8
Матч! CTPAHA,https://bl.uma.media/live/291661/HLS/4614144_3/2/1/playlist.m3u8
Матч!,https://bl.uma.media/live/407384/HLS/6307840_7/2/1/playlist.m3u8
VIASAT SPORT,https://bl.uma.media/live/485548/HLS/4614144_3/2/1/playlist.m3u8
Матч! NPEMBEP,https://bl.uma.media/live/126866/HLS/6866944_44614144_32883584_21153024_1/1613528396/a906596714d5111da51743ee194afc5f/playlist.m3u8
Матч! СТРАНА,http://bl.uma.media/live/291663/HLS/4614144_3/2/1/playlist.m3u8
Матч! ФУТБОЛ 1,http://bl.uma.media/live/126863/HLS/6866944_4/2/1/playlist.m3u8
Матч! АРЕНА,http://bl.uma.media/live/126868/HLS/6866944_4/2/1/playlist.m3u8
Матч! ПЛАНЕТА,http://bl.uma.media/live/126869/HLS/6866944_3/2/1/playlist.m3u8
WAU HD,https://nn.geo.joj.sk/live/hls/wau-540.m3u8
Мир HD,http://hls.mirtv.cdnvideo.ru/mirtv-parampublish/mirtv_2500/playlist.m3u8
Мир Premium,http://hls.mirtv.cdnvideo.ru/mirtv-parampublish/hd/playlist.m3u8
U!Premium ATV,http://ott-cdn.ucom.am/s83/index.m3u8
Cineman ATV,http://ott-cdn.ucom.am/s66/04.m3u8 
Filmzone ATV,http://ott-cdn.ucom.am/s48/04.m3u8 
Kinoman ATV,http://ott-cdn.ucom.am/s94/04.m3u8
Haykino ATV,http://ott-cdn.ucom.am/s22/index.m3u8
НТМ HD,http://live-ntm13.cdnvideo.ru/ntm13/smil:ntm13.smil/playlist.m3u8
360°,https://cdn-evacoder-tv.facecast.io/evacoder_hls_hi/CkxfR1xNUAJwTgtXTBZTAJli/2.m3u8
Univer TV HD,http://cdn.universmotri.ru/live/hq.sdp/playlist.m3u8
cheddar,https://stream.ads.ottera.tv/playlist.m3u8?network_id=102
UStad TV,http://d18rwjdhpr8dcw.cloudfront.net/live/rtvutrecht/ustad/index.m3u8
S5,http://ott-cdn.ucom.am/s5/index.m3u8
s7,http://ott-cdn.ucom.am/s7/index.m3u8
s8,http://ott-cdn.ucom.am/s8/index.m3u8
s15,http://ott-cdn.ucom.am/s15/index.m3u8
乌克兰,#genre#
1+1 HD,http://cdnua03.hls.tv/677/hls/2f150728f5400a70b2c3bf51765365cc/124/stream.m3u8
UA Перший ,rtmp://93.189.60.202//1016
Перший HD,http://portal.ott.pink/watch/6972/video.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
1+1 Марафон,http://portal.ott.pink/watch/45/index.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
1+1 Марафон HD,https://ext.cdn.nashnet.tv/228.0.0.9/index.m3u8
1+1 International HDhttp://ca.ukrainske.tv/8798/5FB414E1EC8D010/video.m3u8
2+2,http://91.210.251.166:4584/udp/239.0.2.58:4000
CTБ sd,http://91.210.251.166:4522/udp/239.0.2.22:4000
CTБ ,http://lua.ath.cx:2600/live/stbhd/index.m3u8?token=b47f617d7dfc1ab821cf4dc0bad23861
Новый канал,http://91.210.251.166:4510/udp/239.0.2.20:4000
Новий канал HD,http://ext.cdn.nashnet.tv/228.0.3.238/index.m3u8
НОВИЙ КАНАЛ,rtmp://93.189.60.202//935
ICTV,http://91.210.251.166:4504/udp/239.0.2.21:4000
ICTV 2 HD,http://ip1.orgip.net/339/video.m3u8?token=M4f082ab4c
ICTV 2,http://46.18.107.105:9999/channel/n5ef91f61/index.mpeg?q=34f3e508660e39f2f68068dd1c8f4604
Інтер,http://portal.ott.pink/watch/7316/video.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
INTER + HD,http://149.5.17.34:20041/play/a05v
ТЕТ hd,http://149.5.17.34:20041/play/a06f
ТЕТ HD,rtmp://93.189.60.202//1009
ТЕТ ,http://91.210.251.166:4524/udp/239.0.2.43:4000
НТН hd,http://91.210.251.166:4514/udp/239.0.2.49:4000
НТН  HD,http://149.5.17.34:20041/play/a05i
НТН  ,http://149.5.17.34:20041/play/a05v
Enter Film HD,http://149.5.17.34:20041/play/a078
Enter-фільм,http://91.210.251.166:4586/udp/239.0.2.41:4000
Enter Film,rtmp://93.189.60.202//933
K1 HD,http://149.5.17.34:20041/play/a05m
К1 ,http://91.210.251.166:4506/udp/239.0.2.37:4000
Bigudi,http://149.5.17.34:20041/play/a06h
КВАРТАЛ ТВ
rtmp://93.189.60.202//932
Квартал ТВ,http://91.233.215.250:7272/c5otUOm2IubgpDn
ПРО КІНО HD,http://91.210.251.166:4905/udp/239.0.3.23:4000
CINE HD,http://91.210.251.166:4899/udp/239.0.3.19:4000
CINE HIT + HD,http://91.210.251.166:4900/udp/239.0.3.20:4000
FILM UA DRAMA,http://91.210.251.166:4880/udp/239.0.2.4:4000
Star Family HD UA,http://91.210.251.166:4882/udp/239.0.2.65:4000
Star Family HD,rtmp://93.189.60.202//1042
Star Cinema UA,rtmp://93.189.60.202//992
Star Cinema HD UA,http://91.210.251.166:4883/udp/239.0.2.63:4000
8 канал HD ,http://89.254.128.5:22280/8tv_hd/index.m3u8
Comedy Central Україна,http://91.210.251.166:4550/udp/239.0.2.30:4000
Viju+MEGAHIT,https://ucdn.beetv.kz/btv/live/hls/000000869.m3u8
Vip Megahit HD,https://livetv.mylifeisgood.net.ru/channels/vip_megahit.m3u8
Viasat Kino Comedy,https://ucdn.beetv.kz/btv/live/hls/000000870.m3u8
Viasat Kino Comedy HD,http://91.210.251.166:4896/udp/239.0.3.7:4000
VIASAT KINO HD,http://91.210.251.166:4893/udp/239.0.3.4:4000
Viasat Kino World,http://91.210.251.166:4894/udp/239.0.3.5:4000
Viasat Kino Action HD,http://91.210.251.166:4895/udp/239.0.3.6:4000
Vip Premiere,https://ucdn.beetv.kz/btv/live/hls/000000868.m3u8
VIP Serial,http://94.229.250.73:8008/play/a003
Viju TV1000 Action HD,http://95.217.196.109:8081/russia/tv1000_action/chunks.m3u8
Viju TV1000 HD,http://95.217.196.109:8081/russia/tv1000/chunks.m3u8
TV1000,https://tbs01-edge11.itdc.ge/tv1000/tracks-v1a1/mono.m3u8
Fox  ,https://stream01.vnet.am/Fox/mono.m3u8
Fox ,https://ucdn.beetv.kz/btv/live/hls/000004472.m3u8
Fox Life HD,https://ucdn.beetv.kz/btv/live/hls/000004471.m3u8
Fox Life hd,http://185.37.150.40:8092/Fox_Life_HD/tracks-v1a1v1/playlist.m3u8
A1 HD,http://91.196.39.252:4000/play/a01x
Amedia 1 hd,https://tbs01-edge11.itdc.ge/amedia/tracks-v1a1/mono.m3u8
NTAhttp://95.67.106.10/hls/nta_ua_mid/index.m3u8
NTAhttp://95.67.106.10/hls/nta_ua_hi/index.m3u8
7 каналhttp://cdn10.live-tv.od.ua:8081/7tvod/7tvod-sub/chunks.m3u8
7 каналhttp://cdn10.live-tv.od.ua:8081/7tvod/7tvod/playlist.m3u8
ТIС (Одесса)http://cdn10.live-tv.od.ua:8081/riood/tisod720/chunks.m3u8
ТIС (Одесса)http://cdn10.live-tv.od.ua:8081/riood/tisod360/chunks.m3u8
СК1 HDhttp://cdn10.live-tv.od.ua:8081/sk1zt/sk1zt720p/chunks.m3u8
FreeDOM,http://95.67.106.242/mobile-app/main/freedom/master.m3u8
Полтавское TV HDhttp://cdn10.live-tv.od.ua:8081/hrpl/720p/chunks.m3u8
Думская TV HDhttp://cdn1.live-tv.od.ua:8081/dumska/dumska720p/chunks.m3u8
Репортер HDhttp://cdn1.live-tv.od.ua:8081/31chod/31chod/chunks.m3u8
Сварожичи HD,http://tv.tv-project.com:1935/live/live1/chunklist.m3u8
IТ3,http://cdn10.live-tv.od.ua:8081/it3od/it3od-abr/playlist.m3u8
Южная Волна HD,http://cdn1.live-tv.od.ua:8081/3tvod/3tvod-abr-lq/playlist.m3u8
Репортер HD,http://cdn1.live-tv.od.ua:8081/31chod/31chod/playlist.m3u8
Плюс (Одесса),http://85.238.112.69:8811/hls_sec/239.0.14.15-.m3u8
ТРК Круг,http://cdn1.live-tv.od.ua:8081/krugod/krugod-abr/krugod/krugod/chunks.m3u8
Измаил ТВhttp://cdn10.live-tv.od.ua:8081/izod/izod-abr-lq/izod/izod-sub2/playlist.m3u8
SK 1http://cdn10.live-tv.od.ua:8081/sk1zt/sk1zt720p/playlist.m3u8
TIS TVhttps://cdn10.live-tv.cloud/riood/tisod-abr/riood/tisod720/playlist.m3u8
TRK Krughttp://cdn1.live-tv.od.ua:8081/krugod/krugod-abr/krugod/krugod/playlist.m3u8
Viasat Historyhttp://ott-cdn.ucom.am/s23/index.m3u8
Sochi Live HDhttp://serv30.vintera.tv:8081/sochi/sochi_stream/playlist.m3u8
ICTV HD,https://cdnua03.hls.tv/677/hls/2f150728f5400a70b2c3bf51765365cc/4305/stream.m3u8
1+1 HD,http://iptv.prosto.tv:7000/ch1/video.m3u8
2+2,http://iptv.prosto.tv:7000/ch8/video.m3u8
ICTV,http://iptv.prosto.tv:7000/ch2/video.m3u8
HTH,https://cdnua03.hls.tv/677/hls/2f150728f5400a70b2c3bf51765365cc/129/stream.m3u8
Мега,https://cdnua03.hls.tv/677/hls/2f150728f5400a70b2c3bf51765365cc/123/stream.m3u8
SEA,https://cdnua03.hls.tv/677/hls/2f150728f5400a70b2c3bf51765365cc/3696/stream.m3u8
Наше ретро,https://cdnua03.hls.tv/677/hls/2f150728f5400a70b2c3bf51765365cc/3699/stream.m3u8
Fashion TVhttps://cdnua03.hls.tv/677/hls/2f150728f5400a70b2c3bf51765365cc/226/stream.m3u8
ID FASHION,https://cdnua03.hls.tv/677/hls/2f150728f5400a70b2c3bf51765365cc/3642/stream.m3u8
OstWest24 HD,http://95.67.12.82:9077
Service01 HD,http://95.67.12.82:9085
CONTINENTE HD,http://95.67.12.82:9083
UA MUSIC HD,http://95.67.12.82:9087
OnePlanet HD,http://95.67.12.82:9088
TRAVELXP 4K,http://95.67.12.82:9086
Hhttp://iptv.prosto.tv:7000/ch6/video.m3u8
K1,http://iptv.prosto.tv:7000/ch9/video.m3u8
1mus,http://hz1.teleport.cc:80/HLS/SD.m3u8
М1http://live.m2.tv/hls2/stream.m3u8
М2,http://live.m2.tv/hls3/stream.m3u8
М2 HD,http://live.m2.tv/hls3/720/stream.m3u8
EU Music HD,https://cdnua03.hls.tv/69/hls/b24a169eeac8f76b6ff3d1d4854242a7/570/stream.m3u8
НАШЕ Music,http://cdnua03.hls.tv/476/hls/7d6cd0c7b9b07175b951c0f5686affe3/550/stream.m3u8
zoom,https://cdnua03.hls.tv/677/hls/2f150728f5400a70b2c3bf51765365cc/94/stream.m3u8
zoom,http://iptv.prosto.tv:7000/ch13/video.m3u8
TET,http://iptv.prosto.tv:7000/ch7/video.m3u8
NEWS24,http://streamvideol1.luxnet.ua/news24/livenews.m3u8
IHTEP,http://iptv.prosto.tv:7000/ch5/video.m3u8
IHTEP,http://95.67.12.89:9004/
IHTEP,https://cdnua03.hls.tv/677/hls/2f150728f5400a70b2c3bf51765365cc/110/stream.m3u8
HTH,http://95.67.12.89:9005/
TRACE MUSIC,http://95.67.12.89:9040/
FS,http://95.67.12.89:9041/
BBC NEW,http://95.67.12.89:9042/
TIJI,http://95.67.12.89:9044/
Gulli,http://95.67.12.89:9045/
BollyWood HD,http://95.67.12.89:9046/
Hollywood,http://95.67.12.89:9047/
MCM,http://95.67.12.89:9048/
TL 4K,http://95.67.12.89:9050/
UA MUSIC,http://95.67.12.89:9087/
ONE PLA,http://95.67.12.89:9088/
KL,http://95.67.12.89:9089/
24tv,http://w8hfogtv.megatv.fun/iptv/R93QFVW6TA8DGM/6410/index.m3u8
24news,http://streamvideol1.luxnet.ua/news24/livenews_720p/index.m3u8
24news,http://streamvideol1.luxnet.ua/news24/livenews_1080p/index.m3u8
3,http://w8hfogtv.megatv.fun/iptv/R93QFVW6TA8DGM/6412/index.m3u8
3life,http://w8hfogtv.megatv.fun/iptv/R93QFVW6TA8DGM/6413/index.m3u8
6,http://w8hfogtv.megatv.fun/iptv/R93QFVW6TA8DGM/6416/index.m3u8
ch4,http://iptv.prosto.tv:7000/ch4/video.m3u8
М Студио,http://213.174.23.59:8080/MS
UA Перший ,http://91.146.94.234:10001/play/a04d
PERSHIY,http://78.26.128.59:9876/play/218/index.m3u8
Перший HD,http://portal.ott.pink/watch/6972/video.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
1+1 HD,http://91.146.94.234:10001/play/a04i
1+1 УКРАЇНА,http://212.28.87.173:8000/play/a108/index.m3u8
2+2,http://91.146.94.234:10001/play/a04r
ICTV,http://portal.ott.pink/watch/13/video.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
ICTV р,http://91.146.94.234:10001/play/a04k
ICTV2,http://85.223.221.130:8000/play/a08b
ICTV 2,https://cdnua03.hls.tv/178/hls/5995ce439ad354ba83977f0d99a6a1ac/4835/stream.m3u8
СТБ,http://91.146.94.234:10001/play/a04l
Новий канал,http://91.146.94.234:10001/play/a04o
Інтер,http://portal.ott.pink/watch/7316/video.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
ТЕТ ,http://91.146.94.234:10001/play/a04p
НТН ,http://91.146.94.234:10001/play/a04t
K1,http://91.146.94.234:10001/play/a052
Квартал ТВ,http://85.223.221.130:8000/play/a076
Viju+ Comedy,http://176.222.190.76/btv/SWM/vip_comedy_hd/vip_comedy_hd.m3u8
V Comedy,http://188.190.222.52/ComedyHD/tracks-v1a1/mono.m3u8
Viju+  Megahit,http://176.222.190.76/btv/SWM/vip_megahit_hd/vip_megahit_hd.m3u8
V Megahit,http://188.190.222.52/MegahitHD/tracks-v1a1/mono.m3u8
Viju+  Premiere,http://176.222.190.76/btv/SWM/vip_premiere_hd/vip_premiere_hd.m3u8
V Premiere,http://188.190.222.52/PremiereHD/tracks-v1a1/mono.m3u8
Viju+  Serial,http://176.222.190.76/btv/SWM/vip_serial_hd/vip_serial_hd.m3u8
Viju+ TV1000 Action,http://176.222.190.76/btv/SWM/tv1000actionhd/tv1000actionhd.m3u8
Viju+  TV-1000 Action ,http://176.74.80.162:8099/TV1000Action/index.m3u8
Viju+  TV 1000 Action r2,http://91.234.255.18:8000/play/a05c/index.m3u8
TV1000 Action HD,http://188.190.222.52/TV1000_Action/tracks-v1a1/mono.m3u8
Viju+  TV 1000 Action r3,https://sc.id-tv.kz:443/TV1000Action_34_35.m3u8
VIASAT KINO hg,http://89.254.128.5:22280/tv1000/video.m3u8
Viju+ TV1000,http://91.234.255.18:8000/play/a05b/index.m3u8
Viju+ TV 1000 ,http://176.222.190.76/btv/SWM/tv1000hd/tv1000hd.m3u8
TV1000 HD,http://188.190.222.52/TV1000/tracks-v1a1/mono.m3u8
KBC Fantastic,http://85.223.221.130:8000/play/a029
TRASH,http://85.223.221.130:8000/play/a08i
Fox ,http://176.222.190.76/btv/SWM/FOX/FOX.m3u8
FOX HD,http://85.223.221.130:8000/play/a08d
Fox Life HD,http://85.223.221.130:8000/play/a08e
Fox Life,http://176.222.190.76/btv/SWM/FoxLife/FoxLife.m3u8
Amedia 1,http://176.222.190.76/btv/SWM/A1/A1.m3u8
Amedia 1HD,http://188.190.222.52/Amedia_1/tracks-v1a1/mono.m3u8
Amedia 2,http://176.222.190.76/btv/SWM/A2/A2.m3u8
Amedia 2 HD,http://188.190.222.52/Amedia_2/tracks-v1a1/mono.m3u8
Amedia Hit HD,http://176.222.190.76/btv/SWM/AmediaHitHD/AmediaHitHD.m3u8
Amedia Hit,http://85.223.221.130:8000/play/a03w
Amedia Premium HD,http://176.222.190.76/btv/SWM/Amedia_PremiumHD/Amedia_PremiumHD.m3u8
Еврокино,http://91.220.135.165:81/30/index.m3u8
Еврокино HD,http://188.190.222.52/Evrokino/tracks-v1a1/mono.m3u8
Hollywood HD,http://78.26.128.59:9876/play/539/index.m3u8
FAN,http://185.23.80.28:8080/FAN/index.m3u8
Star Family,http://85.223.221.130:8000/play/a05j
Star cinema,http://85.223.221.130:8000/play/a05x
FilmUA_drama,http://85.223.221.130:8000/play/a08j
FilmBox,http://46.19.99.11:4000/play/a038/index.m3u8
FilmBox Arthouse,http://46.19.99.11:4000/play/a039/index.m3u8
FilmZone,http://81.198.190.9:7878/FilmZone/video.m3u8
FOX HD,https://sc.id-tv.kz/FOX_HD_34_35.m3u8
Bollywood HD,http://78.26.128.59:9876/play/488/index.m3u8
Bollywood HD r,http://176.222.190.76/btv/SWM/Bollywood_HD/Bollywood_HD.m3u8
Bollywood ,https://sc.id-tv.kz/bollywood_hd_34_35.m3u8
sci-fi,http://85.223.221.130:8000/play/a04q
Bolt,http://85.223.221.130:8000/play/a080
BOLT HD,http://81.198.190.9:7878/BOLT/video.m3u8
4Ever Cinema HD,http://85.223.221.130:8000/play/a032
4Ever Drama,http://85.223.221.130:8000/play/a06r
BCU-Fantastic,http://85.223.221.130:8000/play/a029
Зарубежное кино,http://fs1.persik.by/487672/index.m3u8
Американские комедии,http://fs1.persik.by/394997/index.m3u8
 Комедийные боевики,http://fs1.persik.by/394995/index.m3u8
Мега,http://91.146.94.234:10001/play/a04u
ТЕРРА,http://88.216.83.245/drive/index.m3u8
Terra,http://176.222.190.76/btv/SWM/terra_hd/terra_hd.m3u8
Трофей,http://81.198.190.9:7878/Trofey/video.m3u8
Трофей,http://85.223.221.130:8000/play/a066
Дача,http://85.223.221.130:8000/play/a07a
Epoque UA,http://85.223.221.130:8000/play/a081
Наука,http://85.223.221.130:8000/play/a064
6 Соток,http://78.26.128.59:9876/play/242/index.m3u8
Iсландiя,http://78.26.128.59:9876/play/248/index.m3u8
 ПЕРШИЙ АВТОМОБІЛЬНИЙ HD,http://95.67.12.89:9035
Eco TV,http://78.26.128.59:9876/play/26/index.m3u8
Масон,http://portal.ott.pink/watch/117/video.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
History HD,http://176.222.190.76/btv/SWM/HistoryHD/HistoryHD.m3u8
History hd,http://81.198.190.9:7878/HISTORY/video.m3u8
H2,http://176.222.190.76/btv/SWM/History2HD/History2HD.m3u8
Viju History,http://138.201.67.145:8081/ViasatHistory/index.m3u8
Viju History,http://176.222.190.76/btv/SWM/viasathistoryhd/viasathistoryhd.m3u8
V History HD,http://85.223.221.130:8000/play/a04c
Discovery Central Europe HD,http://91.146.94.234:10001/play/a041
Discovery Turbo Xtra HD,http://91.146.94.234:10001/play/a05d
Investigation Discovery HD,http://91.146.94.234:10001/play/a045
Discovery Channel,http://176.222.190.76/btv/SWM/discovery_hd/discovery_hd.m3u8
Discovery Channel r,http://85.223.221.130:8000/play/a06v
Discovery Channel r2,https://sc.id-tv.kz:443/Disc_chHD_34_35.m3u8
Discovery HD,http://88.216.83.245/discovery/index.m3u8
Discovery Science,http://91.146.94.234:10001/play/a03q
Discovery Science r,http://85.223.221.130:8000/play/a052
National Geographic,http://45.159.74.13:80/NationalGeographic/tracks-v1a1/mono.m3u8
Nat Geo Wild HD,http://45.159.74.13:80/NatGeoWild/tracks-v1a1/mono.m3u8
Nat Geo Wild,http://85.223.221.130:8000/play/a083
Science Europe HD,http://91.146.94.234:10001/play/a03q
Travel Channel HD,http://91.146.94.234:10001/play/a04c
Travel Channel hd,http://85.223.221.130:8000/play/a04g
Travel Channel r,http://88.216.83.245/travel/index.m3u8
Travel+Adventure,http://85.223.221.130:8000/play/a05i
Sea TV,http://78.26.128.59:9876/play/486/index.m3u8
ANIMAL PLANET HD,http://78.26.128.59:9876/play/286/index.m3u8
Animal Planet,http://85.223.221.130:8000/play/a070
Моя стихия,http://85.223.221.130:8000/play/a03n
Da Vinci,http://85.223.221.130:8000/play/a08g
Нано ТВ HD,http://185.23.80.28:8080/NANO_HD/index.m3u8
УСАДЬБА,http://138.201.67.145:8081/PSIHOLOGIYA21/index.m3u8
DocuBox,http://81.198.190.9:7878/DOCUBOX/video.m3u8
Kinoliving,http://78.26.128.59:9876/play/250/index.m3u8
I-UA TV HD,http://kie2.cdn.i-ua.tv/hlsme/iuatv_1080p.m3u8
Ізмаіл ТВ,http://cdn10.live-tv.od.ua:8081/izod/izod/playlist.m3u8
OBOZ TV tva.org.ua,http://player.obozrevatel.com/live2/stream.m3u8?cur=tva.org.ua&key=3i277
Obozrevatel,http://78.26.128.59:9876/play/450/index.m3u8
Еспресо HD,http://portal.ott.pink/watch/10/video.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
Закон-ТВ HD,http://portal.ott.pink/watch/7506/video.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
Суспільне Перший HD,http://portal.ott.pink/watch/6972/video.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
Суспільне Київ HD ,http://portal.ott.pink/watch/7592/index.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
Суспільне Культура,http://91.146.94.234:10001/play/a04j
Правда ТУТ,http://95.67.17.131/hls/pravdatytkievshina_ua_hi/index.m3u8
Правда ТУТ HD (Київ),http://pravdatytkievshina-hls2.cosmonova.net.ua/hls/pravdatytkievshina_ua_hi/index.m3u8
ІТ3,http://cdn10.live-tv.od.ua:8081/it3od/720p/playlist.m3u8
Круг (Одеса),http://cdn1.live-tv.od.ua:8081/krugod/krugod-abr-lq/playlist.m3u8
Уніaн ,http://portal.ott.pink/watch/236/video.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
4 канал HD UA,http://portal.ott.pink/watch/6987/video.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
5 Канал,http://portal.ott.pink/watch/7/video.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
24 Канал,http://streamvideol1.luxnet.ua/news24/smil:news24.stream.smil/chunklist.m3u8
Рада,http://portal.ott.pink/watch/7418/video.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
Армія ТВ HD (UA),http://portal.ott.pink/watch/7572/index.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
FREEДОМ - UATV Channel,http://portal.ott.pink/watch/7431/video.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
FREEДОМ,https://cdnua03.hls.tv/178/hls/3ce9832c48b67915e9f2769b2dfbb005/91/stream.m3u8
Первый Городской (Кривой Рог),http://cdn1.live-tv.od.ua:8081/1tvkr/1tvkr/playlist.m3u8
Первый Городской (Одесса),http://cdn1.live-tv.od.ua:8081/1tvod/1tvod/playlist.m3u8
100% News (Одесса),http://85.238.112.40:8810/hls_sec/239.33.16.32-.m3u8
Правда ТУТ HD (Київ),http://pravdatytkievshina-hls2.cosmonova.net.ua/hls/pravdatytkievshina_ua_hi/index.m3u8
D1,http://portal.ott.pink/watch/7494/video.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
Прямий,http://95.67.21.100/hls/prm_ua_hi/index.m3u8?cur=tva.org.ua&key=3i277
Прямий HD,http://portal.ott.pink/watch/14/video.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
Галичина HD ,http://portal.ott.pink/watch/116/index.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
Белсат HD,http://portal.ott.pink/watch/149/video.m3u8?geo=auto&token=CFEADF9789D77A45B3B359EE168CCCA6
Надія/N.K.,http://nadiya.home-net.com.ua/mob/mystream.m3u8
Полтавское ТВ,http://cdn10.live-tv.od.ua:8081/hrpl/720p/playlist.m3u8
ТІМ Прилуки,http://194.242.100.24:6666
Тернопіль 1,http://185.53.79.12/ternopil1/index.m3u8?cur=tva.org.ua&key=3i277
